pair_id,actor,gender,statement,intensity,repetition,audio_clip_id,video_clip_id,audio_emotion_4class,video_emotion_4class,label,p_audio_happy,p_audio_angry,p_audio_sad,p_audio_neutral,p_video_happy,p_video_angry,p_video_sad,p_video_neutral,p_text_happy,p_text_angry,p_text_sad,p_text_neutral
01_1_1_2_Asad_Vfearful,1,male,1,1,2,01_04_01_01_02,01_06_01_01_02,sad,neutral,1,0.907222,0.011093,0.01774,0.063945,0.215944,0.390835,0.225236,0.167986,0.004626,0.024107,0.005878,0.965388
01_1_1_2_Asad_Vhappy,1,male,1,1,2,01_04_01_01_02,01_03_01_01_02,sad,happy,1,0.907222,0.011093,0.01774,0.063945,0.664424,0.180681,0.083979,0.070916,0.004626,0.024107,0.005878,0.965388
01_1_1_2_Asad_Vneutral,1,male,1,1,2,01_04_01_01_02,01_01_01_01_02,sad,neutral,1,0.907222,0.011093,0.01774,0.063945,0.216042,0.258809,0.201891,0.323259,0.004626,0.024107,0.005878,0.965388
01_1_1_2_Asad_Vsad,1,male,1,1,2,01_04_01_01_02,01_04_01_01_02,sad,sad,0,0.907222,0.011093,0.01774,0.063945,0.143639,0.350081,0.244863,0.261417,0.004626,0.024107,0.005878,0.965388
01_1_1_2_Asad_Vsurprised,1,male,1,1,2,01_04_01_01_02,01_08_01_01_02,sad,neutral,1,0.907222,0.011093,0.01774,0.063945,0.180739,0.305723,0.207563,0.305976,0.004626,0.024107,0.005878,0.965388
01_1_1_2_Asurprised_Vangry,1,male,1,1,2,01_08_01_01_02,01_05_01_01_02,neutral,angry,1,0.486703,0.199373,0.003625,0.310298,0.156708,0.346912,0.21036,0.28602,0.004626,0.024107,0.005878,0.965388
01_1_1_2_Asurprised_Vcalm,1,male,1,1,2,01_08_01_01_02,01_02_01_01_02,neutral,neutral,0,0.486703,0.199373,0.003625,0.310298,0.241039,0.253436,0.197629,0.307897,0.004626,0.024107,0.005878,0.965388
01_1_1_2_Asurprised_Vdisgust,1,male,1,1,2,01_08_01_01_02,01_07_01_01_02,neutral,neutral,0,0.486703,0.199373,0.003625,0.310298,0.269736,0.487768,0.17573,0.066766,0.004626,0.024107,0.005878,0.965388
01_1_1_2_Asurprised_Vfearful,1,male,1,1,2,01_08_01_01_02,01_06_01_01_02,neutral,neutral,0,0.486703,0.199373,0.003625,0.310298,0.215944,0.390835,0.225236,0.167986,0.004626,0.024107,0.005878,0.965388
01_1_1_2_Asurprised_Vhappy,1,male,1,1,2,01_08_01_01_02,01_03_01_01_02,neutral,happy,1,0.486703,0.199373,0.003625,0.310298,0.664424,0.180681,0.083979,0.070916,0.004626,0.024107,0.005878,0.965388
01_1_1_2_Asurprised_Vneutral,1,male,1,1,2,01_08_01_01_02,01_01_01_01_02,neutral,neutral,0,0.486703,0.199373,0.003625,0.310298,0.216042,0.258809,0.201891,0.323259,0.004626,0.024107,0.005878,0.965388
01_1_1_2_Asurprised_Vsad,1,male,1,1,2,01_08_01_01_02,01_04_01_01_02,neutral,sad,1,0.486703,0.199373,0.003625,0.310298,0.143639,0.350081,0.244863,0.261417,0.004626,0.024107,0.005878,0.965388
01_1_1_2_Asurprised_Vsurprised,1,male,1,1,2,01_08_01_01_02,01_08_01_01_02,neutral,neutral,0,0.486703,0.199373,0.003625,0.310298,0.180739,0.305723,0.207563,0.305976,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Aangry_Vangry,1,male,1,2,1,01_05_02_01_01,01_05_02_01_01,angry,angry,0,0.437161,0.560932,0.000769,0.001137,0.15371,0.460973,0.202366,0.182951,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Aangry_Vcalm,1,male,1,2,1,01_05_02_01_01,01_02_02_01_01,angry,neutral,1,0.437161,0.560932,0.000769,0.001137,0.207205,0.258414,0.210059,0.324323,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Aangry_Vdisgust,1,male,1,2,1,01_05_02_01_01,01_07_02_01_01,angry,neutral,1,0.437161,0.560932,0.000769,0.001137,0.183785,0.502371,0.249556,0.064288,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Aangry_Vfearful,1,male,1,2,1,01_05_02_01_01,01_06_02_01_01,angry,neutral,1,0.437161,0.560932,0.000769,0.001137,0.16119,0.386517,0.23796,0.214333,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Aangry_Vhappy,1,male,1,2,1,01_05_02_01_01,01_03_02_01_01,angry,happy,1,0.437161,0.560932,0.000769,0.001137,0.657134,0.164457,0.09723,0.081178,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Aangry_Vsad,1,male,1,2,1,01_05_02_01_01,01_04_02_01_01,angry,sad,1,0.437161,0.560932,0.000769,0.001137,0.141533,0.423557,0.230754,0.204156,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Aangry_Vsurprised,1,male,1,2,1,01_05_02_01_01,01_08_02_01_01,angry,neutral,1,0.437161,0.560932,0.000769,0.001137,0.246783,0.309345,0.184644,0.259228,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Acalm_Vangry,1,male,1,2,1,01_02_02_01_01,01_05_02_01_01,neutral,angry,1,0.630462,0.015873,0.083482,0.270182,0.15371,0.460973,0.202366,0.182951,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Acalm_Vcalm,1,male,1,2,1,01_02_02_01_01,01_02_02_01_01,neutral,neutral,0,0.630462,0.015873,0.083482,0.270182,0.207205,0.258414,0.210059,0.324323,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Acalm_Vdisgust,1,male,1,2,1,01_02_02_01_01,01_07_02_01_01,neutral,neutral,0,0.630462,0.015873,0.083482,0.270182,0.183785,0.502371,0.249556,0.064288,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Acalm_Vfearful,1,male,1,2,1,01_02_02_01_01,01_06_02_01_01,neutral,neutral,0,0.630462,0.015873,0.083482,0.270182,0.16119,0.386517,0.23796,0.214333,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Acalm_Vhappy,1,male,1,2,1,01_02_02_01_01,01_03_02_01_01,neutral,happy,1,0.630462,0.015873,0.083482,0.270182,0.657134,0.164457,0.09723,0.081178,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Acalm_Vsad,1,male,1,2,1,01_02_02_01_01,01_04_02_01_01,neutral,sad,1,0.630462,0.015873,0.083482,0.270182,0.141533,0.423557,0.230754,0.204156,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Acalm_Vsurprised,1,male,1,2,1,01_02_02_01_01,01_08_02_01_01,neutral,neutral,0,0.630462,0.015873,0.083482,0.270182,0.246783,0.309345,0.184644,0.259228,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Adisgust_Vangry,1,male,1,2,1,01_07_02_01_01,01_05_02_01_01,neutral,angry,1,0.357508,0.577715,0.013294,0.051484,0.15371,0.460973,0.202366,0.182951,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Adisgust_Vcalm,1,male,1,2,1,01_07_02_01_01,01_02_02_01_01,neutral,neutral,0,0.357508,0.577715,0.013294,0.051484,0.207205,0.258414,0.210059,0.324323,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Adisgust_Vdisgust,1,male,1,2,1,01_07_02_01_01,01_07_02_01_01,neutral,neutral,0,0.357508,0.577715,0.013294,0.051484,0.183785,0.502371,0.249556,0.064288,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Adisgust_Vfearful,1,male,1,2,1,01_07_02_01_01,01_06_02_01_01,neutral,neutral,0,0.357508,0.577715,0.013294,0.051484,0.16119,0.386517,0.23796,0.214333,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Adisgust_Vhappy,1,male,1,2,1,01_07_02_01_01,01_03_02_01_01,neutral,happy,1,0.357508,0.577715,0.013294,0.051484,0.657134,0.164457,0.09723,0.081178,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Adisgust_Vsad,1,male,1,2,1,01_07_02_01_01,01_04_02_01_01,neutral,sad,1,0.357508,0.577715,0.013294,0.051484,0.141533,0.423557,0.230754,0.204156,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Adisgust_Vsurprised,1,male,1,2,1,01_07_02_01_01,01_08_02_01_01,neutral,neutral,0,0.357508,0.577715,0.013294,0.051484,0.246783,0.309345,0.184644,0.259228,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Afearful_Vangry,1,male,1,2,1,01_06_02_01_01,01_05_02_01_01,neutral,angry,1,0.864773,0.001233,0.132156,0.001838,0.15371,0.460973,0.202366,0.182951,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Afearful_Vcalm,1,male,1,2,1,01_06_02_01_01,01_02_02_01_01,neutral,neutral,0,0.864773,0.001233,0.132156,0.001838,0.207205,0.258414,0.210059,0.324323,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Afearful_Vdisgust,1,male,1,2,1,01_06_02_01_01,01_07_02_01_01,neutral,neutral,0,0.864773,0.001233,0.132156,0.001838,0.183785,0.502371,0.249556,0.064288,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Afearful_Vfearful,1,male,1,2,1,01_06_02_01_01,01_06_02_01_01,neutral,neutral,0,0.864773,0.001233,0.132156,0.001838,0.16119,0.386517,0.23796,0.214333,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Afearful_Vhappy,1,male,1,2,1,01_06_02_01_01,01_03_02_01_01,neutral,happy,1,0.864773,0.001233,0.132156,0.001838,0.657134,0.164457,0.09723,0.081178,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Afearful_Vsad,1,male,1,2,1,01_06_02_01_01,01_04_02_01_01,neutral,sad,1,0.864773,0.001233,0.132156,0.001838,0.141533,0.423557,0.230754,0.204156,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Afearful_Vsurprised,1,male,1,2,1,01_06_02_01_01,01_08_02_01_01,neutral,neutral,0,0.864773,0.001233,0.132156,0.001838,0.246783,0.309345,0.184644,0.259228,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Ahappy_Vangry,1,male,1,2,1,01_03_02_01_01,01_05_02_01_01,happy,angry,1,0.631311,0.279648,0.002041,0.087001,0.15371,0.460973,0.202366,0.182951,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Ahappy_Vcalm,1,male,1,2,1,01_03_02_01_01,01_02_02_01_01,happy,neutral,1,0.631311,0.279648,0.002041,0.087001,0.207205,0.258414,0.210059,0.324323,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Ahappy_Vdisgust,1,male,1,2,1,01_03_02_01_01,01_07_02_01_01,happy,neutral,1,0.631311,0.279648,0.002041,0.087001,0.183785,0.502371,0.249556,0.064288,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Ahappy_Vfearful,1,male,1,2,1,01_03_02_01_01,01_06_02_01_01,happy,neutral,1,0.631311,0.279648,0.002041,0.087001,0.16119,0.386517,0.23796,0.214333,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Ahappy_Vhappy,1,male,1,2,1,01_03_02_01_01,01_03_02_01_01,happy,happy,0,0.631311,0.279648,0.002041,0.087001,0.657134,0.164457,0.09723,0.081178,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Ahappy_Vsad,1,male,1,2,1,01_03_02_01_01,01_04_02_01_01,happy,sad,1,0.631311,0.279648,0.002041,0.087001,0.141533,0.423557,0.230754,0.204156,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Ahappy_Vsurprised,1,male,1,2,1,01_03_02_01_01,01_08_02_01_01,happy,neutral,1,0.631311,0.279648,0.002041,0.087001,0.246783,0.309345,0.184644,0.259228,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Asad_Vangry,1,male,1,2,1,01_04_02_01_01,01_05_02_01_01,sad,angry,1,0.581974,0.021307,0.036991,0.359728,0.15371,0.460973,0.202366,0.182951,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Asad_Vcalm,1,male,1,2,1,01_04_02_01_01,01_02_02_01_01,sad,neutral,1,0.581974,0.021307,0.036991,0.359728,0.207205,0.258414,0.210059,0.324323,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Asad_Vdisgust,1,male,1,2,1,01_04_02_01_01,01_07_02_01_01,sad,neutral,1,0.581974,0.021307,0.036991,0.359728,0.183785,0.502371,0.249556,0.064288,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Asad_Vfearful,1,male,1,2,1,01_04_02_01_01,01_06_02_01_01,sad,neutral,1,0.581974,0.021307,0.036991,0.359728,0.16119,0.386517,0.23796,0.214333,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Asad_Vhappy,1,male,1,2,1,01_04_02_01_01,01_03_02_01_01,sad,happy,1,0.581974,0.021307,0.036991,0.359728,0.657134,0.164457,0.09723,0.081178,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Asad_Vsad,1,male,1,2,1,01_04_02_01_01,01_04_02_01_01,sad,sad,0,0.581974,0.021307,0.036991,0.359728,0.141533,0.423557,0.230754,0.204156,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Asad_Vsurprised,1,male,1,2,1,01_04_02_01_01,01_08_02_01_01,sad,neutral,1,0.581974,0.021307,0.036991,0.359728,0.246783,0.309345,0.184644,0.259228,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Asurprised_Vangry,1,male,1,2,1,01_08_02_01_01,01_05_02_01_01,neutral,angry,1,0.560887,0.399999,0.000951,0.038163,0.15371,0.460973,0.202366,0.182951,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Asurprised_Vcalm,1,male,1,2,1,01_08_02_01_01,01_02_02_01_01,neutral,neutral,0,0.560887,0.399999,0.000951,0.038163,0.207205,0.258414,0.210059,0.324323,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Asurprised_Vdisgust,1,male,1,2,1,01_08_02_01_01,01_07_02_01_01,neutral,neutral,0,0.560887,0.399999,0.000951,0.038163,0.183785,0.502371,0.249556,0.064288,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Asurprised_Vfearful,1,male,1,2,1,01_08_02_01_01,01_06_02_01_01,neutral,neutral,0,0.560887,0.399999,0.000951,0.038163,0.16119,0.386517,0.23796,0.214333,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Asurprised_Vhappy,1,male,1,2,1,01_08_02_01_01,01_03_02_01_01,neutral,happy,1,0.560887,0.399999,0.000951,0.038163,0.657134,0.164457,0.09723,0.081178,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Asurprised_Vsad,1,male,1,2,1,01_08_02_01_01,01_04_02_01_01,neutral,sad,1,0.560887,0.399999,0.000951,0.038163,0.141533,0.423557,0.230754,0.204156,0.004626,0.024107,0.005878,0.965388
01_1_2_1_Asurprised_Vsurprised,1,male,1,2,1,01_08_02_01_01,01_08_02_01_01,neutral,neutral,0,0.560887,0.399999,0.000951,0.038163,0.246783,0.309345,0.184644,0.259228,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Aangry_Vangry,1,male,1,2,2,01_05_02_01_02,01_05_02_01_02,angry,angry,0,0.601731,0.395491,0.000826,0.001951,0.19039,0.427324,0.195511,0.186775,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Aangry_Vcalm,1,male,1,2,2,01_05_02_01_02,01_02_02_01_02,angry,neutral,1,0.601731,0.395491,0.000826,0.001951,0.312407,0.265206,0.181963,0.240424,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Aangry_Vdisgust,1,male,1,2,2,01_05_02_01_02,01_07_02_01_02,angry,neutral,1,0.601731,0.395491,0.000826,0.001951,0.140319,0.564243,0.244871,0.050567,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Aangry_Vfearful,1,male,1,2,2,01_05_02_01_02,01_06_02_01_02,angry,neutral,1,0.601731,0.395491,0.000826,0.001951,0.21488,0.393437,0.214676,0.177007,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Aangry_Vhappy,1,male,1,2,2,01_05_02_01_02,01_03_02_01_02,angry,happy,1,0.601731,0.395491,0.000826,0.001951,0.754636,0.135055,0.058559,0.05175,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Aangry_Vsad,1,male,1,2,2,01_05_02_01_02,01_04_02_01_02,angry,sad,1,0.601731,0.395491,0.000826,0.001951,0.19522,0.451363,0.235622,0.117795,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Aangry_Vsurprised,1,male,1,2,2,01_05_02_01_02,01_08_02_01_02,angry,neutral,1,0.601731,0.395491,0.000826,0.001951,0.200283,0.320059,0.196301,0.283356,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Acalm_Vangry,1,male,1,2,2,01_02_02_01_02,01_05_02_01_02,neutral,angry,1,0.805244,0.006955,0.044792,0.143009,0.19039,0.427324,0.195511,0.186775,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Acalm_Vcalm,1,male,1,2,2,01_02_02_01_02,01_02_02_01_02,neutral,neutral,0,0.805244,0.006955,0.044792,0.143009,0.312407,0.265206,0.181963,0.240424,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Acalm_Vdisgust,1,male,1,2,2,01_02_02_01_02,01_07_02_01_02,neutral,neutral,0,0.805244,0.006955,0.044792,0.143009,0.140319,0.564243,0.244871,0.050567,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Acalm_Vfearful,1,male,1,2,2,01_02_02_01_02,01_06_02_01_02,neutral,neutral,0,0.805244,0.006955,0.044792,0.143009,0.21488,0.393437,0.214676,0.177007,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Acalm_Vhappy,1,male,1,2,2,01_02_02_01_02,01_03_02_01_02,neutral,happy,1,0.805244,0.006955,0.044792,0.143009,0.754636,0.135055,0.058559,0.05175,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Acalm_Vsad,1,male,1,2,2,01_02_02_01_02,01_04_02_01_02,neutral,sad,1,0.805244,0.006955,0.044792,0.143009,0.19522,0.451363,0.235622,0.117795,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Acalm_Vsurprised,1,male,1,2,2,01_02_02_01_02,01_08_02_01_02,neutral,neutral,0,0.805244,0.006955,0.044792,0.143009,0.200283,0.320059,0.196301,0.283356,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Adisgust_Vangry,1,male,1,2,2,01_07_02_01_02,01_05_02_01_02,neutral,angry,1,0.954525,0.01562,0.009936,0.01992,0.19039,0.427324,0.195511,0.186775,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Adisgust_Vcalm,1,male,1,2,2,01_07_02_01_02,01_02_02_01_02,neutral,neutral,0,0.954525,0.01562,0.009936,0.01992,0.312407,0.265206,0.181963,0.240424,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Adisgust_Vdisgust,1,male,1,2,2,01_07_02_01_02,01_07_02_01_02,neutral,neutral,0,0.954525,0.01562,0.009936,0.01992,0.140319,0.564243,0.244871,0.050567,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Adisgust_Vfearful,1,male,1,2,2,01_07_02_01_02,01_06_02_01_02,neutral,neutral,0,0.954525,0.01562,0.009936,0.01992,0.21488,0.393437,0.214676,0.177007,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Adisgust_Vhappy,1,male,1,2,2,01_07_02_01_02,01_03_02_01_02,neutral,happy,1,0.954525,0.01562,0.009936,0.01992,0.754636,0.135055,0.058559,0.05175,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Adisgust_Vsad,1,male,1,2,2,01_07_02_01_02,01_04_02_01_02,neutral,sad,1,0.954525,0.01562,0.009936,0.01992,0.19522,0.451363,0.235622,0.117795,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Adisgust_Vsurprised,1,male,1,2,2,01_07_02_01_02,01_08_02_01_02,neutral,neutral,0,0.954525,0.01562,0.009936,0.01992,0.200283,0.320059,0.196301,0.283356,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Afearful_Vangry,1,male,1,2,2,01_06_02_01_02,01_05_02_01_02,neutral,angry,1,0.851715,0.009173,0.121096,0.018016,0.19039,0.427324,0.195511,0.186775,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Afearful_Vcalm,1,male,1,2,2,01_06_02_01_02,01_02_02_01_02,neutral,neutral,0,0.851715,0.009173,0.121096,0.018016,0.312407,0.265206,0.181963,0.240424,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Afearful_Vdisgust,1,male,1,2,2,01_06_02_01_02,01_07_02_01_02,neutral,neutral,0,0.851715,0.009173,0.121096,0.018016,0.140319,0.564243,0.244871,0.050567,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Afearful_Vfearful,1,male,1,2,2,01_06_02_01_02,01_06_02_01_02,neutral,neutral,0,0.851715,0.009173,0.121096,0.018016,0.21488,0.393437,0.214676,0.177007,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Afearful_Vhappy,1,male,1,2,2,01_06_02_01_02,01_03_02_01_02,neutral,happy,1,0.851715,0.009173,0.121096,0.018016,0.754636,0.135055,0.058559,0.05175,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Afearful_Vsad,1,male,1,2,2,01_06_02_01_02,01_04_02_01_02,neutral,sad,1,0.851715,0.009173,0.121096,0.018016,0.19522,0.451363,0.235622,0.117795,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Afearful_Vsurprised,1,male,1,2,2,01_06_02_01_02,01_08_02_01_02,neutral,neutral,0,0.851715,0.009173,0.121096,0.018016,0.200283,0.320059,0.196301,0.283356,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Ahappy_Vangry,1,male,1,2,2,01_03_02_01_02,01_05_02_01_02,happy,angry,1,0.829671,0.122226,0.002691,0.045412,0.19039,0.427324,0.195511,0.186775,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Ahappy_Vcalm,1,male,1,2,2,01_03_02_01_02,01_02_02_01_02,happy,neutral,1,0.829671,0.122226,0.002691,0.045412,0.312407,0.265206,0.181963,0.240424,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Ahappy_Vdisgust,1,male,1,2,2,01_03_02_01_02,01_07_02_01_02,happy,neutral,1,0.829671,0.122226,0.002691,0.045412,0.140319,0.564243,0.244871,0.050567,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Ahappy_Vfearful,1,male,1,2,2,01_03_02_01_02,01_06_02_01_02,happy,neutral,1,0.829671,0.122226,0.002691,0.045412,0.21488,0.393437,0.214676,0.177007,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Ahappy_Vhappy,1,male,1,2,2,01_03_02_01_02,01_03_02_01_02,happy,happy,0,0.829671,0.122226,0.002691,0.045412,0.754636,0.135055,0.058559,0.05175,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Ahappy_Vsad,1,male,1,2,2,01_03_02_01_02,01_04_02_01_02,happy,sad,1,0.829671,0.122226,0.002691,0.045412,0.19522,0.451363,0.235622,0.117795,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Ahappy_Vsurprised,1,male,1,2,2,01_03_02_01_02,01_08_02_01_02,happy,neutral,1,0.829671,0.122226,0.002691,0.045412,0.200283,0.320059,0.196301,0.283356,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Asad_Vangry,1,male,1,2,2,01_04_02_01_02,01_05_02_01_02,sad,angry,1,0.857541,0.055657,0.007106,0.079697,0.19039,0.427324,0.195511,0.186775,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Asad_Vcalm,1,male,1,2,2,01_04_02_01_02,01_02_02_01_02,sad,neutral,1,0.857541,0.055657,0.007106,0.079697,0.312407,0.265206,0.181963,0.240424,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Asad_Vdisgust,1,male,1,2,2,01_04_02_01_02,01_07_02_01_02,sad,neutral,1,0.857541,0.055657,0.007106,0.079697,0.140319,0.564243,0.244871,0.050567,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Asad_Vfearful,1,male,1,2,2,01_04_02_01_02,01_06_02_01_02,sad,neutral,1,0.857541,0.055657,0.007106,0.079697,0.21488,0.393437,0.214676,0.177007,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Asad_Vhappy,1,male,1,2,2,01_04_02_01_02,01_03_02_01_02,sad,happy,1,0.857541,0.055657,0.007106,0.079697,0.754636,0.135055,0.058559,0.05175,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Asad_Vsad,1,male,1,2,2,01_04_02_01_02,01_04_02_01_02,sad,sad,0,0.857541,0.055657,0.007106,0.079697,0.19522,0.451363,0.235622,0.117795,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Asad_Vsurprised,1,male,1,2,2,01_04_02_01_02,01_08_02_01_02,sad,neutral,1,0.857541,0.055657,0.007106,0.079697,0.200283,0.320059,0.196301,0.283356,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Asurprised_Vangry,1,male,1,2,2,01_08_02_01_02,01_05_02_01_02,neutral,angry,1,0.29396,0.678487,0.001403,0.026151,0.19039,0.427324,0.195511,0.186775,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Asurprised_Vcalm,1,male,1,2,2,01_08_02_01_02,01_02_02_01_02,neutral,neutral,0,0.29396,0.678487,0.001403,0.026151,0.312407,0.265206,0.181963,0.240424,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Asurprised_Vdisgust,1,male,1,2,2,01_08_02_01_02,01_07_02_01_02,neutral,neutral,0,0.29396,0.678487,0.001403,0.026151,0.140319,0.564243,0.244871,0.050567,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Asurprised_Vfearful,1,male,1,2,2,01_08_02_01_02,01_06_02_01_02,neutral,neutral,0,0.29396,0.678487,0.001403,0.026151,0.21488,0.393437,0.214676,0.177007,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Asurprised_Vhappy,1,male,1,2,2,01_08_02_01_02,01_03_02_01_02,neutral,happy,1,0.29396,0.678487,0.001403,0.026151,0.754636,0.135055,0.058559,0.05175,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Asurprised_Vsad,1,male,1,2,2,01_08_02_01_02,01_04_02_01_02,neutral,sad,1,0.29396,0.678487,0.001403,0.026151,0.19522,0.451363,0.235622,0.117795,0.004626,0.024107,0.005878,0.965388
01_1_2_2_Asurprised_Vsurprised,1,male,1,2,2,01_08_02_01_02,01_08_02_01_02,neutral,neutral,0,0.29396,0.678487,0.001403,0.026151,0.200283,0.320059,0.196301,0.283356,0.004626,0.024107,0.005878,0.965388
01_2_1_1_Aangry_Vangry,1,male,2,1,1,01_05_01_02_01,01_05_01_02_01,angry,angry,0,0.708853,0.264134,0.000931,0.026082,0.184335,0.372499,0.208359,0.234807,0.008141,0.007626,0.011831,0.972402
01_2_1_1_Aangry_Vcalm,1,male,2,1,1,01_05_01_02_01,01_02_01_02_01,angry,neutral,1,0.708853,0.264134,0.000931,0.026082,0.323196,0.255119,0.184644,0.23704,0.008141,0.007626,0.011831,0.972402
01_2_1_1_Aangry_Vdisgust,1,male,2,1,1,01_05_01_02_01,01_07_01_02_01,angry,neutral,1,0.708853,0.264134,0.000931,0.026082,0.246608,0.488548,0.194533,0.070311,0.008141,0.007626,0.011831,0.972402
01_2_1_1_Aangry_Vfearful,1,male,2,1,1,01_05_01_02_01,01_06_01_02_01,angry,neutral,1,0.708853,0.264134,0.000931,0.026082,0.153241,0.34604,0.218859,0.28186,0.008141,0.007626,0.011831,0.972402
01_2_1_1_Aangry_Vhappy,1,male,2,1,1,01_05_01_02_01,01_03_01_02_01,angry,happy,1,0.708853,0.264134,0.000931,0.026082,0.640322,0.181131,0.093676,0.084871,0.008141,0.007626,0.011831,0.972402
