pair_id,actor,gender,statement,intensity,repetition,audio_clip_id,video_clip_id,audio_emotion_4class,video_emotion_4class,label,p_audio_happy,p_audio_angry,p_audio_sad,p_audio_neutral,p_video_happy,p_video_angry,p_video_sad,p_video_neutral,p_text_happy,p_text_angry,p_text_sad,p_text_neutral,jsd_text_audio,jsd_text_video,jsd_audio_video,jsd_composite
01_1_1_2_Ahappy_Vdisgust,1,male,1,1,2,01_03_01_01_02,01_07_01_01_02,happy,neutral,1,0.816468,0.09748,0.003493,0.08256,0.269736,0.487768,0.17573,0.066766,0.004626,0.024107,0.005878,0.965388,0.722773,0.715797,0.28422,0.574263
01_1_1_2_Ahappy_Vfearful,1,male,1,1,2,01_03_01_01_02,01_06_01_01_02,happy,neutral,1,0.816468,0.09748,0.003493,0.08256,0.215944,0.390835,0.225236,0.167986,0.004626,0.024107,0.005878,0.965388,0.722773,0.554639,0.314397,0.530603
01_1_1_2_Ahappy_Vhappy,1,male,1,1,2,01_03_01_01_02,01_03_01_01_02,happy,happy,0,0.816468,0.09748,0.003493,0.08256,0.664424,0.180681,0.083979,0.070916,0.004626,0.024107,0.005878,0.965388,0.722773,0.72433,0.048226,0.498443
01_1_1_2_Ahappy_Vneutral,1,male,1,1,2,01_03_01_01_02,01_01_01_01_02,happy,neutral,1,0.816468,0.09748,0.003493,0.08256,0.216042,0.258809,0.201891,0.323259,0.004626,0.024107,0.005878,0.965388,0.722773,0.381461,0.306509,0.470248
01_1_1_2_Ahappy_Vsad,1,male,1,1,2,01_03_01_01_02,01_04_01_01_02,happy,sad,1,0.816468,0.09748,0.003493,0.08256,0.143639,0.350081,0.244863,0.261417,0.004626,0.024107,0.005878,0.965388,0.722773,0.442116,0.38852,0.517803
01_1_1_2_Ahappy_Vsurprised,1,male,1,1,2,01_03_01_01_02,01_08_01_01_02,happy,neutral,1,0.816468,0.09748,0.003493,0.08256,0.180739,0.305723,0.207563,0.305976,0.004626,0.024107,0.005878,0.965388,0.722773,0.39665,0.340889,0.486771
01_1_1_2_Aneutral_Vangry,1,male,1,1,2,01_01_01_01_02,01_05_01_01_02,neutral,angry,1,0.832011,0.044879,0.003015,0.120095,0.156708,0.346912,0.21036,0.28602,0.004626,0.024107,0.005878,0.965388,0.670651,0.415813,0.398319,0.494928
01_1_1_2_Aneutral_Vcalm,1,male,1,1,2,01_01_01_01_02,01_02_01_01_02,neutral,neutral,0,0.832011,0.044879,0.003015,0.120095,0.241039,0.253436,0.197629,0.307897,0.004626,0.024107,0.005878,0.965388,0.670651,0.397062,0.302011,0.456575
01_1_1_2_Aneutral_Vdisgust,1,male,1,1,2,01_01_01_01_02,01_07_01_01_02,neutral,neutral,0,0.832011,0.044879,0.003015,0.120095,0.269736,0.487768,0.17573,0.066766,0.004626,0.024107,0.005878,0.965388,0.670651,0.715797,0.347706,0.578051
01_1_1_2_Aneutral_Vfearful,1,male,1,1,2,01_01_01_01_02,01_06_01_01_02,neutral,neutral,0,0.832011,0.044879,0.003015,0.120095,0.215944,0.390835,0.225236,0.167986,0.004626,0.024107,0.005878,0.965388,0.670651,0.554639,0.358502,0.527931
01_1_1_2_Aneutral_Vhappy,1,male,1,1,2,01_01_01_01_02,01_03_01_01_02,neutral,happy,1,0.832011,0.044879,0.003015,0.120095,0.664424,0.180681,0.083979,0.070916,0.004626,0.024107,0.005878,0.965388,0.670651,0.72433,0.077044,0.490675
01_1_1_2_Aneutral_Vneutral,1,male,1,1,2,01_01_01_01_02,01_01_01_01_02,neutral,neutral,0,0.832011,0.044879,0.003015,0.120095,0.216042,0.258809,0.201891,0.323259,0.004626,0.024107,0.005878,0.965388,0.670651,0.381461,0.325448,0.459187
01_1_1_2_Aneutral_Vsad,1,male,1,1,2,01_01_01_01_02,01_04_01_01_02,neutral,sad,1,0.832011,0.044879,0.003015,0.120095,0.143639,0.350081,0.244863,0.261417,0.004626,0.024107,0.005878,0.965388,0.670651,0.442116,0.42188,0.511549
01_1_1_2_Aneutral_Vsurprised,1,male,1,1,2,01_01_01_01_02,01_08_01_01_02,neutral,neutral,0,0.832011,0.044879,0.003015,0.120095,0.180739,0.305723,0.207563,0.305976,0.004626,0.024107,0.005878,0.965388,0.670651,0.39665,0.366403,0.477901
01_1_1_2_Asad_Vangry,1,male,1,1,2,01_04_01_01_02,01_05_01_01_02,sad,angry,1,0.907222,0.011093,0.01774,0.063945,0.156708,0.346912,0.21036,0.28602,0.004626,0.024107,0.005878,0.965388,0.780825,0.415813,0.478533,0.55839
01_1_1_2_Asad_Vcalm,1,male,1,1,2,01_04_01_01_02,01_02_01_01_02,sad,neutral,1,0.907222,0.011093,0.01774,0.063945,0.241039,0.253436,0.197629,0.307897,0.004626,0.024107,0.005878,0.965388,0.780825,0.397062,0.373857,0.517248
01_1_1_2_Asad_Vdisgust,1,male,1,1,2,01_04_01_01_02,01_07_01_01_02,sad,neutral,1,0.907222,0.011093,0.01774,0.063945,0.269736,0.487768,0.17573,0.066766,0.004626,0.024107,0.005878,0.965388,0.780825,0.715797,0.396531,0.631051
01_1_1_2_Asad_Vfearful,1,male,1,1,2,01_04_01_01_02,01_06_01_01_02,sad,neutral,1,0.907222,0.011093,0.01774,0.063945,0.215944,0.390835,0.225236,0.167986,0.004626,0.024107,0.005878,0.965388,0.780825,0.554639,0.422478,0.585981
01_1_1_2_Asad_Vhappy,1,male,1,1,2,01_04_01_01_02,01_03_01_01_02,sad,happy,1,0.907222,0.011093,0.01774,0.063945,0.664424,0.180681,0.083979,0.070916,0.004626,0.024107,0.005878,0.965388,0.780825,0.72433,0.09593,0.533695
01_1_1_2_Asad_Vneutral,1,male,1,1,2,01_04_01_01_02,01_01_01_01_02,sad,neutral,1,0.907222,0.011093,0.01774,0.063945,0.216042,0.258809,0.201891,0.323259,0.004626,0.024107,0.005878,0.965388,0.780825,0.381461,0.400305,0.520864
01_1_1_2_Asad_Vsad,1,male,1,1,2,01_04_01_01_02,01_04_01_01_02,sad,sad,0,0.907222,0.011093,0.01774,0.063945,0.143639,0.350081,0.244863,0.261417,0.004626,0.024107,0.005878,0.965388,0.780825,0.442116,0.498721,0.573887
01_1_1_2_Asad_Vsurprised,1,male,1,1,2,01_04_01_01_02,01_08_01_01_02,sad,neutral,1,0.907222,0.011093,0.01774,0.063945,0.180739,0.305723,0.207563,0.305976,0.004626,0.024107,0.005878,0.965388,0.780825,0.39665,0.444746,0.54074
01_1_1_2_Asurprised_Vangry,1,male,1,1,2,01_08_01_01_02,01_05_01_01_02,neutral,angry,1,0.486703,0.199373,0.003625,0.310298,0.156708,0.346912,0.21036,0.28602,0.004626,0.024107,0.005878,0.965388,0.410892,0.415813,0.172694,0.333133
01_1_1_2_Asurprised_Vcalm,1,male,1,1,2,01_08_01_01_02,01_02_01_01_02,neutral,neutral,0,0.486703,0.199373,0.003625,0.310298,0.241039,0.253436,0.197629,0.307897,0.004626,0.024107,0.005878,0.965388,0.410892,0.397062,0.120376,0.309443
01_1_1_2_Asurprised_Vdisgust,1,male,1,1,2,01_08_01_01_02,01_07_01_01_02,neutral,neutral,0,0.486703,0.199373,0.003625,0.310298,0.269736,0.487768,0.17573,0.066766,0.004626,0.024107,0.005878,0.965388,0.410892,0.715797,0.206222,0.444304
01_1_1_2_Asurprised_Vfearful,1,male,1,1,2,01_08_01_01_02,01_06_01_01_02,neutral,neutral,0,0.486703,0.199373,0.003625,0.310298,0.215944,0.390835,0.225236,0.167986,0.004626,0.024107,0.005878,0.965388,0.410892,0.554639,0.177937,0.381156
01_1_1_2_Asurprised_Vhappy,1,male,1,1,2,01_08_01_01_02,01_03_01_01_02,neutral,happy,1,0.486703,0.199373,0.003625,0.310298,0.664424,0.180681,0.083979,0.070916,0.004626,0.024107,0.005878,0.965388,0.410892,0.72433,0.101681,0.412301
01_1_1_2_Asurprised_Vneutral,1,male,1,1,2,01_08_01_01_02,01_01_01_01_02,neutral,neutral,0,0.486703,0.199373,0.003625,0.310298,0.216042,0.258809,0.201891,0.323259,0.004626,0.024107,0.005878,0.965388,0.410892,0.381461,0.13108,0.307811
01_1_1_2_Asurprised_Vsad,1,male,1,1,2,01_08_01_01_02,01_04_01_01_02,neutral,sad,1,0.486703,0.199373,0.003625,0.310298,0.143639,0.350081,0.244863,0.261417,0.004626,0.024107,0.005878,0.965388,0.410892,0.442116,0.198343,0.35045
01_1_1_2_Asurprised_Vsurprised,1,male,1,1,2,01_08_01_01_02,01_08_01_01_02,neutral,neutral,0,0.486703,0.199373,0.003625,0.310298,0.180739,0.305723,0.207563,0.305976,0.004626,0.024107,0.005878,0.965388,0.410892,0.39665,0.153048,0.320197
01_1_2_1_Aangry_Vangry,1,male,1,2,1,01_05_02_01_01,01_05_02_01_01,angry,angry,0,0.437161,0.560932,0.000769,0.001137,0.15371,0.460973,0.202366,0.182951,0.004626,0.024107,0.005878,0.965388,0.900913,0.533203,0.239629,0.557915
01_1_2_1_Aangry_Vcalm,1,male,1,2,1,01_05_02_01_01,01_02_02_01_01,angry,neutral,1,0.437161,0.560932,0.000769,0.001137,0.207205,0.258414,0.210059,0.324323,0.004626,0.024107,0.005878,0.965388,0.900913,0.380398,0.330534,0.537281
01_1_2_1_Aangry_Vdisgust,1,male,1,2,1,01_05_02_01_01,01_07_02_01_01,angry,neutral,1,0.437161,0.560932,0.000769,0.001137,0.183785,0.502371,0.249556,0.064288,0.004626,0.024107,0.005878,0.965388,0.900913,0.720022,0.18954,0.603491
01_1_2_1_Aangry_Vfearful,1,male,1,2,1,01_05_02_01_01,01_06_02_01_01,angry,neutral,1,0.437161,0.560932,0.000769,0.001137,0.16119,0.386517,0.23796,0.214333,0.004626,0.024107,0.005878,0.965388,0.900913,0.495299,0.277582,0.557931
01_1_2_1_Aangry_Vhappy,1,male,1,2,1,01_05_02_01_01,01_03_02_01_01,angry,happy,1,0.437161,0.560932,0.000769,0.001137,0.657134,0.164457,0.09723,0.081178,0.004626,0.024107,0.005878,0.965388,0.900913,0.705918,0.181253,0.596028
01_1_2_1_Aangry_Vsad,1,male,1,2,1,01_05_02_01_01,01_04_02_01_01,angry,sad,1,0.437161,0.560932,0.000769,0.001137,0.141533,0.423557,0.230754,0.204156,0.004626,0.024107,0.005878,0.965388,0.900913,0.506976,0.273673,0.56052
01_1_2_1_Aangry_Vsurprised,1,male,1,2,1,01_05_02_01_01,01_08_02_01_01,angry,neutral,1,0.437161,0.560932,0.000769,0.001137,0.246783,0.309345,0.184644,0.259228,0.004626,0.024107,0.005878,0.965388,0.900913,0.446035,0.259996,0.535648
01_1_2_1_Acalm_Vangry,1,male,1,2,1,01_02_02_01_01,01_05_02_01_01,neutral,angry,1,0.630462,0.015873,0.083482,0.270182,0.15371,0.460973,0.202366,0.182951,0.004626,0.024107,0.005878,0.965388,0.477124,0.533203,0.324868,0.445065
01_1_2_1_Acalm_Vcalm,1,male,1,2,1,01_02_02_01_01,01_02_02_01_01,neutral,neutral,0,0.630462,0.015873,0.083482,0.270182,0.207205,0.258414,0.210059,0.324323,0.004626,0.024107,0.005878,0.965388,0.477124,0.380398,0.196339,0.351287
01_1_2_1_Acalm_Vdisgust,1,male,1,2,1,01_02_02_01_01,01_07_02_01_01,neutral,neutral,0,0.630462,0.015873,0.083482,0.270182,0.183785,0.502371,0.249556,0.064288,0.004626,0.024107,0.005878,0.965388,0.477124,0.720022,0.381793,0.526313
01_1_2_1_Acalm_Vfearful,1,male,1,2,1,01_02_02_01_01,01_06_02_01_01,neutral,neutral,0,0.630462,0.015873,0.083482,0.270182,0.16119,0.386517,0.23796,0.214333,0.004626,0.024107,0.005878,0.965388,0.477124,0.495299,0.290433,0.420952
01_1_2_1_Acalm_Vhappy,1,male,1,2,1,01_02_02_01_01,01_03_02_01_01,neutral,happy,1,0.630462,0.015873,0.083482,0.270182,0.657134,0.164457,0.09723,0.081178,0.004626,0.024107,0.005878,0.965388,0.477124,0.705918,0.090668,0.42457
01_1_2_1_Acalm_Vsad,1,male,1,2,1,01_02_02_01_01,01_04_02_01_01,neutral,sad,1,0.630462,0.015873,0.083482,0.270182,0.141533,0.423557,0.230754,0.204156,0.004626,0.024107,0.005878,0.965388,0.477124,0.506976,0.320368,0.434823
01_1_2_1_Acalm_Vsurprised,1,male,1,2,1,01_02_02_01_01,01_08_02_01_01,neutral,neutral,0,0.630462,0.015873,0.083482,0.270182,0.246783,0.309345,0.184644,0.259228,0.004626,0.024107,0.005878,0.965388,0.477124,0.446035,0.193679,0.372279
01_1_2_1_Adisgust_Vangry,1,male,1,2,1,01_07_02_01_01,01_05_02_01_01,neutral,angry,1,0.357508,0.577715,0.013294,0.051484,0.15371,0.460973,0.202366,0.182951,0.004626,0.024107,0.005878,0.965388,0.753652,0.533203,0.134894,0.473916
01_1_2_1_Adisgust_Vcalm,1,male,1,2,1,01_07_02_01_01,01_02_02_01_01,neutral,neutral,0,0.357508,0.577715,0.013294,0.051484,0.207205,0.258414,0.210059,0.324323,0.004626,0.024107,0.005878,0.965388,0.753652,0.380398,0.214652,0.449567
01_1_2_1_Adisgust_Vdisgust,1,male,1,2,1,01_07_02_01_01,01_07_02_01_01,neutral,neutral,0,0.357508,0.577715,0.013294,0.051484,0.183785,0.502371,0.249556,0.064288,0.004626,0.024107,0.005878,0.965388,0.753652,0.720022,0.116343,0.530006
01_1_2_1_Adisgust_Vfearful,1,male,1,2,1,01_07_02_01_01,01_06_02_01_01,neutral,neutral,0,0.357508,0.577715,0.013294,0.051484,0.16119,0.386517,0.23796,0.214333,0.004626,0.024107,0.005878,0.965388,0.753652,0.495299,0.168016,0.472322
01_1_2_1_Adisgust_Vhappy,1,male,1,2,1,01_07_02_01_01,01_03_02_01_01,neutral,happy,1,0.357508,0.577715,0.013294,0.051484,0.657134,0.164457,0.09723,0.081178,0.004626,0.024107,0.005878,0.965388,0.753652,0.705918,0.148701,0.53609
01_1_2_1_Adisgust_Vsad,1,male,1,2,1,01_07_02_01_01,01_04_02_01_01,neutral,sad,1,0.357508,0.577715,0.013294,0.051484,0.141533,0.423557,0.230754,0.204156,0.004626,0.024107,0.005878,0.965388,0.753652,0.506976,0.163429,0.474686
01_1_2_1_Adisgust_Vsurprised,1,male,1,2,1,01_07_02_01_01,01_08_02_01_01,neutral,neutral,0,0.357508,0.577715,0.013294,0.051484,0.246783,0.309345,0.184644,0.259228,0.004626,0.024107,0.005878,0.965388,0.753652,0.446035,0.155639,0.451775
01_1_2_1_Afearful_Vangry,1,male,1,2,1,01_06_02_01_01,01_05_02_01_01,neutral,angry,1,0.864773,0.001233,0.132156,0.001838,0.15371,0.460973,0.202366,0.182951,0.004626,0.024107,0.005878,0.965388,0.94848,0.533203,0.512775,0.66482
01_1_2_1_Afearful_Vcalm,1,male,1,2,1,01_06_02_01_01,01_02_02_01_01,neutral,neutral,0,0.864773,0.001233,0.132156,0.001838,0.207205,0.258414,0.210059,0.324323,0.004626,0.024107,0.005878,0.965388,0.94848,0.380398,0.441866,0.590248
01_1_2_1_Afearful_Vdisgust,1,male,1,2,1,01_06_02_01_01,01_07_02_01_01,neutral,neutral,0,0.864773,0.001233,0.132156,0.001838,0.183785,0.502371,0.249556,0.064288,0.004626,0.024107,0.005878,0.965388,0.94848,0.720022,0.459015,0.709172
01_1_2_1_Afearful_Vfearful,1,male,1,2,1,01_06_02_01_01,01_06_02_01_01,neutral,neutral,0,0.864773,0.001233,0.132156,0.001838,0.16119,0.386517,0.23796,0.214333,0.004626,0.024107,0.005878,0.965388,0.94848,0.495299,0.49054,0.644773
01_1_2_1_Afearful_Vhappy,1,male,1,2,1,01_06_02_01_01,01_03_02_01_01,neutral,happy,1,0.864773,0.001233,0.132156,0.001838,0.657134,0.164457,0.09723,0.081178,0.004626,0.024107,0.005878,0.965388,0.94848,0.705918,0.12492,0.593106
01_1_2_1_Afearful_Vsad,1,male,1,2,1,01_06_02_01_01,01_04_02_01_01,neutral,sad,1,0.864773,0.001233,0.132156,0.001838,0.141533,0.423557,0.230754,0.204156,0.004626,0.024107,0.005878,0.965388,0.94848,0.506976,0.519857,0.658437
01_1_2_1_Afearful_Vsurprised,1,male,1,2,1,01_06_02_01_01,01_08_02_01_01,neutral,neutral,0,0.864773,0.001233,0.132156,0.001838,0.246783,0.309345,0.184644,0.259228,0.004626,0.024107,0.005878,0.965388,0.94848,0.446035,0.406533,0.600349
01_1_2_1_Ahappy_Vangry,1,male,1,2,1,01_03_02_01_01,01_05_02_01_01,happy,angry,1,0.631311,0.279648,0.002041,0.087001,0.15371,0.460973,0.202366,0.182951,0.004626,0.024107,0.005878,0.965388,0.699707,0.533203,0.235177,0.489362
01_1_2_1_Ahappy_Vcalm,1,male,1,2,1,01_03_02_01_01,01_02_02_01_01,happy,neutral,1,0.631311,0.279648,0.002041,0.087001,0.207205,0.258414,0.210059,0.324323,0.004626,0.024107,0.005878,0.965388,0.699707,0.380398,0.231682,0.437262
01_1_2_1_Ahappy_Vdisgust,1,male,1,2,1,01_03_02_01_01,01_07_02_01_01,happy,neutral,1,0.631311,0.279648,0.002041,0.087001,0.183785,0.502371,0.249556,0.064288,0.004626,0.024107,0.005878,0.965388,0.699707,0.720022,0.235396,0.551708
01_1_2_1_Ahappy_Vfearful,1,male,1,2,1,01_03_02_01_01,01_06_02_01_01,happy,neutral,1,0.631311,0.279648,0.002041,0.087001,0.16119,0.386517,0.23796,0.214333,0.004626,0.024107,0.005878,0.965388,0.699707,0.495299,0.245272,0.480093
01_1_2_1_Ahappy_Vhappy,1,male,1,2,1,01_03_02_01_01,01_03_02_01_01,happy,happy,0,0.631311,0.279648,0.002041,0.087001,0.657134,0.164457,0.09723,0.081178,0.004626,0.024107,0.005878,0.965388,0.699707,0.705918,0.053619,0.486415
01_1_2_1_Ahappy_Vsad,1,male,1,2,1,01_03_02_01_01,01_04_02_01_01,happy,sad,1,0.631311,0.279648,0.002041,0.087001,0.141533,0.423557,0.230754,0.204156,0.004626,0.024107,0.005878,0.965388,0.699707,0.506976,0.257145,0.487942
01_1_2_1_Ahappy_Vsurprised,1,male,1,2,1,01_03_02_01_01,01_08_02_01_01,happy,neutral,1,0.631311,0.279648,0.002041,0.087001,0.246783,0.309345,0.184644,0.259228,0.004626,0.024107,0.005878,0.965388,0.699707,0.446035,0.180931,0.442224
01_1_2_1_Asad_Vangry,1,male,1,2,1,01_04_02_01_01,01_05_02_01_01,sad,angry,1,0.581974,0.021307,0.036991,0.359728,0.15371,0.460973,0.202366,0.182951,0.004626,0.024107,0.005878,0.965388,0.386601,0.533203,0.340514,0.420106
01_1_2_1_Asad_Vcalm,1,male,1,2,1,01_04_02_01_01,01_02_02_01_01,sad,neutral,1,0.581974,0.021307,0.036991,0.359728,0.207205,0.258414,0.210059,0.324323,0.004626,0.024107,0.005878,0.965388,0.386601,0.380398,0.201308,0.322769
01_1_2_1_Asad_Vdisgust,1,male,1,2,1,01_04_02_01_01,01_07_02_01_01,sad,neutral,1,0.581974,0.021307,0.036991,0.359728,0.183785,0.502371,0.249556,0.064288,0.004626,0.024107,0.005878,0.965388,0.386601,0.720022,0.421674,0.509433
01_1_2_1_Asad_Vfearful,1,male,1,2,1,01_04_02_01_01,01_06_02_01_01,sad,neutral,1,0.581974,0.021307,0.036991,0.359728,0.16119,0.386517,0.23796,0.214333,0.004626,0.024107,0.005878,0.965388,0.386601,0.495299,0.307397,0.396432
01_1_2_1_Asad_Vhappy,1,male,1,2,1,01_04_02_01_01,01_03_02_01_01,sad,happy,1,0.581974,0.021307,0.036991,0.359728,0.657134,0.164457,0.09723,0.081178,0.004626,0.024107,0.005878,0.965388,0.386601,0.705918,0.125461,0.405994
01_1_2_1_Asad_Vsad,1,male,1,2,1,01_04_02_01_01,01_04_02_01_01,sad,sad,0,0.581974,0.021307,0.036991,0.359728,0.141533,0.423557,0.230754,0.204156,0.004626,0.024107,0.005878,0.965388,0.386601,0.506976,0.336516,0.410031
01_1_2_1_Asad_Vsurprised,1,male,1,2,1,01_04_02_01_01,01_08_02_01_01,sad,neutral,1,0.581974,0.021307,0.036991,0.359728,0.246783,0.309345,0.184644,0.259228,0.004626,0.024107,0.005878,0.965388,0.386601,0.446035,0.203278,0.345305
01_1_2_1_Asurprised_Vangry,1,male,1,2,1,01_08_02_01_01,01_05_02_01_01,neutral,angry,1,0.560887,0.399999,0.000951,0.038163,0.15371,0.460973,0.202366,0.182951,0.004626,0.024107,0.005878,0.965388,0.794899,0.533203,0.224968,0.51769
01_1_2_1_Asurprised_Vcalm,1,male,1,2,1,01_08_02_01_01,01_02_02_01_01,neutral,neutral,0,0.560887,0.399999,0.000951,0.038163,0.207205,0.258414,0.210059,0.324323,0.004626,0.024107,0.005878,0.965388,0.794899,0.380398,0.266442,0.48058
01_1_2_1_Asurprised_Vdisgust,1,male,1,2,1,01_08_02_01_01,01_07_02_01_01,neutral,neutral,0,0.560887,0.399999,0.000951,0.038163,0.183785,0.502371,0.249556,0.064288,0.004626,0.024107,0.005878,0.965388,0.794899,0.720022,0.199544,0.571488
01_1_2_1_Asurprised_Vfearful,1,male,1,2,1,01_08_02_01_01,01_06_02_01_01,neutral,neutral,0,0.560887,0.399999,0.000951,0.038163,0.16119,0.386517,0.23796,0.214333,0.004626,0.024107,0.005878,0.965388,0.794899,0.495299,0.248434,0.512878
01_1_2_1_Asurprised_Vhappy,1,male,1,2,1,01_08_02_01_01,01_03_02_01_01,neutral,happy,1,0.560887,0.399999,0.000951,0.038163,0.657134,0.164457,0.09723,0.081178,0.004626,0.024107,0.005878,0.965388,0.794899,0.705918,0.090251,0.530356
01_1_2_1_Asurprised_Vsad,1,male,1,2,1,01_08_02_01_01,01_04_02_01_01,neutral,sad,1,0.560887,0.399999,0.000951,0.038163,0.141533,0.423557,0.230754,0.204156,0.004626,0.024107,0.005878,0.965388,0.794899,0.506976,0.253295,0.51839
01_1_2_1_Asurprised_Vsurprised,1,male,1,2,1,01_08_02_01_01,01_08_02_01_01,neutral,neutral,0,0.560887,0.399999,0.000951,0.038163,0.246783,0.309345,0.184644,0.259228,0.004626,0.024107,0.005878,0.965388,0.794899,0.446035,0.20442,0.481784
01_1_2_2_Aangry_Vangry,1,male,1,2,2,01_05_02_01_02,01_05_02_01_02,angry,angry,0,0.601731,0.395491,0.000826,0.001951,0.19039,0.427324,0.195511,0.186775,0.004626,0.024107,0.005878,0.965388,0.901902,0.528883,0.26223,0.564338
01_1_2_2_Aangry_Vcalm,1,male,1,2,2,01_05_02_01_02,01_02_02_01_02,angry,neutral,1,0.601731,0.395491,0.000826,0.001951,0.312407,0.265206,0.181963,0.240424,0.004626,0.024107,0.005878,0.965388,0.901902,0.469346,0.243512,0.538253
01_1_2_2_Aangry_Vdisgust,1,male,1,2,2,01_05_02_01_02,01_07_02_01_02,angry,neutral,1,0.601731,0.395491,0.000826,0.001951,0.140319,0.564243,0.244871,0.050567,0.004626,0.024107,0.005878,0.965388,0.901902,0.747541,0.261326,0.636923
01_1_2_2_Aangry_Vfearful,1,male,1,2,2,01_05_02_01_02,01_06_02_01_02,angry,neutral,1,0.601731,0.395491,0.000826,0.001951,0.21488,0.393437,0.214676,0.177007,0.004626,0.024107,0.005878,0.965388,0.901902,0.542467,0.254386,0.566252
01_1_2_2_Aangry_Vhappy,1,male,1,2,2,01_05_02_01_02,01_03_02_01_02,angry,happy,1,0.601731,0.395491,0.000826,0.001951,0.754636,0.135055,0.058559,0.05175,0.004626,0.024107,0.005878,0.965388,0.901902,0.769094,0.101755,0.590917
01_1_2_2_Aangry_Vsad,1,male,1,2,2,01_05_02_01_02,01_04_02_01_02,angry,sad,1,0.601731,0.395491,0.000826,0.001951,0.19522,0.451363,0.235622,0.117795,0.004626,0.024107,0.005878,0.965388,0.901902,0.626699,0.246697,0.591766
01_1_2_2_Aangry_Vsurprised,1,male,1,2,2,01_05_02_01_02,01_08_02_01_02,angry,neutral,1,0.601731,0.395491,0.000826,0.001951,0.200283,0.320059,0.196301,0.283356,0.004626,0.024107,0.005878,0.965388,0.901902,0.41949,0.307669,0.54302
01_1_2_2_Acalm_Vangry,1,male,1,2,2,01_02_02_01_02,01_05_02_01_02,neutral,angry,1,0.805244,0.006955,0.044792,0.143009,0.19039,0.427324,0.195511,0.186775,0.004626,0.024107,0.005878,0.965388,0.646959,0.528883,0.377645,0.517829
01_1_2_2_Acalm_Vcalm,1,male,1,2,2,01_02_02_01_02,01_02_02_01_02,neutral,neutral,0,0.805244,0.006955,0.044792,0.143009,0.312407,0.265206,0.181963,0.240424,0.004626,0.024107,0.005878,0.965388,0.646959,0.469346,0.234988,0.450431
01_1_2_2_Acalm_Vdisgust,1,male,1,2,2,01_02_02_01_02,01_07_02_01_02,neutral,neutral,0,0.805244,0.006955,0.044792,0.143009,0.140319,0.564243,0.244871,0.050567,0.004626,0.024107,0.005878,0.965388,0.646959,0.747541,0.516295,0.636932
01_1_2_2_Acalm_Vfearful,1,male,1,2,2,01_02_02_01_02,01_06_02_01_02,neutral,neutral,0,0.805244,0.006955,0.044792,0.143009,0.21488,0.393437,0.214676,0.177007,0.004626,0.024107,0.005878,0.965388,0.646959,0.542467,0.351061,0.513496
01_1_2_2_Acalm_Vhappy,1,male,1,2,2,01_02_02_01_02,01_03_02_01_02,neutral,happy,1,0.805244,0.006955,0.044792,0.143009,0.754636,0.135055,0.058559,0.05175,0.004626,0.024107,0.005878,0.965388,0.646959,0.769094,0.068279,0.494777
01_1_2_2_Acalm_Vsad,1,male,1,2,2,01_02_02_01_02,01_04_02_01_02,neutral,sad,1,0.805244,0.006955,0.044792,0.143009,0.19522,0.451363,0.235622,0.117795,0.004626,0.024107,0.005878,0.965388,0.646959,0.626699,0.399438,0.557699
01_1_2_2_Acalm_Vsurprised,1,male,1,2,2,01_02_02_01_02,01_08_02_01_02,neutral,neutral,0,0.805244,0.006955,0.044792,0.143009,0.200283,0.320059,0.196301,0.283356,0.004626,0.024107,0.005878,0.965388,0.646959,0.41949,0.33389,0.46678
01_1_2_2_Adisgust_Vangry,1,male,1,2,2,01_07_02_01_02,01_05_02_01_02,neutral,angry,1,0.954525,0.01562,0.009936,0.01992,0.19039,0.427324,0.195511,0.186775,0.004626,0.024107,0.005878,0.965388,0.881858,0.528883,0.503662,0.638135
01_1_2_2_Adisgust_Vcalm,1,male,1,2,2,01_07_02_01_02,01_02_02_01_02,neutral,neutral,0,0.954525,0.01562,0.009936,0.01992,0.312407,0.265206,0.181963,0.240424,0.004626,0.024107,0.005878,0.965388,0.881858,0.469346,0.367101,0.572768
01_1_2_2_Adisgust_Vdisgust,1,male,1,2,2,01_07_02_01_02,01_07_02_01_02,neutral,neutral,0,0.954525,0.01562,0.009936,0.01992,0.140319,0.564243,0.244871,0.050567,0.004626,0.024107,0.005878,0.965388,0.881858,0.747541,0.585225,0.738208
01_1_2_2_Adisgust_Vfearful,1,male,1,2,2,01_07_02_01_02,01_06_02_01_02,neutral,neutral,0,0.954525,0.01562,0.009936,0.01992,0.21488,0.393437,0.214676,0.177007,0.004626,0.024107,0.005878,0.965388,0.881858,0.542467,0.473864,0.63273
01_1_2_2_Adisgust_Vhappy,1,male,1,2,2,01_07_02_01_02,01_03_02_01_02,neutral,happy,1,0.954525,0.01562,0.009936,0.01992,0.754636,0.135055,0.058559,0.05175,0.004626,0.024107,0.005878,0.965388,0.881858,0.769094,0.066659,0.572537
01_1_2_2_Adisgust_Vsad,1,male,1,2,2,01_07_02_01_02,01_04_02_01_02,neutral,sad,1,0.954525,0.01562,0.009936,0.01992,0.19522,0.451363,0.235622,0.117795,0.004626,0.024107,0.005878,0.965388,0.881858,0.626699,0.501747,0.670102
