clip_id,filename,actor,gender,emotion_code,emotion_label,emotion_4class,intensity,statement,repetition
21_02_01_02_02,03-01-02-01-02-02-21.wav,21,male,2,calm,neutral,1,2,2
21_02_02_01_01,03-01-02-02-01-01-21.wav,21,male,2,calm,neutral,2,1,1
21_02_02_01_02,03-01-02-02-01-02-21.wav,21,male,2,calm,neutral,2,1,2
21_02_02_02_01,03-01-02-02-02-01-21.wav,21,male,2,calm,neutral,2,2,1
21_02_02_02_02,03-01-02-02-02-02-21.wav,21,male,2,calm,neutral,2,2,2
21_03_01_01_01,03-01-03-01-01-01-21.wav,21,male,3,happy,happy,1,1,1
21_03_01_01_02,03-01-03-01-01-02-21.wav,21,male,3,happy,happy,1,1,2
21_03_01_02_01,03-01-03-01-02-01-21.wav,21,male,3,happy,happy,1,2,1
21_03_01_02_02,03-01-03-01-02-02-21.wav,21,male,3,happy,happy,1,2,2
21_03_02_01_01,03-01-03-02-01-01-21.wav,21,male,3,happy,happy,2,1,1
21_03_02_01_02,03-01-03-02-01-02-21.wav,21,male,3,happy,happy,2,1,2
21_03_02_02_01,03-01-03-02-02-01-21.wav,21,male,3,happy,happy,2,2,1
21_03_02_02_02,03-01-03-02-02-02-21.wav,21,male,3,happy,happy,2,2,2
21_04_01_01_01,03-01-04-01-01-01-21.wav,21,male,4,sad,sad,1,1,1
21_04_01_01_02,03-01-04-01-01-02-21.wav,21,male,4,sad,sad,1,1,2
21_04_01_02_01,03-01-04-01-02-01-21.wav,21,male,4,sad,sad,1,2,1
21_04_01_02_02,03-01-04-01-02-02-21.wav,21,male,4,sad,sad,1,2,2
21_04_02_01_01,03-01-04-02-01-01-21.wav,21,male,4,sad,sad,2,1,1
21_04_02_01_02,03-01-04-02-01-02-21.wav,21,male,4,sad,sad,2,1,2
21_04_02_02_01,03-01-04-02-02-01-21.wav,21,male,4,sad,sad,2,2,1
21_04_02_02_02,03-01-04-02-02-02-21.wav,21,male,4,sad,sad,2,2,2
21_05_01_01_01,03-01-05-01-01-01-21.wav,21,male,5,angry,angry,1,1,1
21_05_01_01_02,03-01-05-01-01-02-21.wav,21,male,5,angry,angry,1,1,2
21_05_01_02_01,03-01-05-01-02-01-21.wav,21,male,5,angry,angry,1,2,1
21_05_01_02_02,03-01-05-01-02-02-21.wav,21,male,5,angry,angry,1,2,2
21_05_02_01_01,03-01-05-02-01-01-21.wav,21,male,5,angry,angry,2,1,1
21_05_02_01_02,03-01-05-02-01-02-21.wav,21,male,5,angry,angry,2,1,2
21_05_02_02_01,03-01-05-02-02-01-21.wav,21,male,5,angry,angry,2,2,1
21_05_02_02_02,03-01-05-02-02-02-21.wav,21,male,5,angry,angry,2,2,2
21_06_01_01_01,03-01-06-01-01-01-21.wav,21,male,6,fearful,neutral,1,1,1
21_06_01_01_02,03-01-06-01-01-02-21.wav,21,male,6,fearful,neutral,1,1,2
21_06_01_02_01,03-01-06-01-02-01-21.wav,21,male,6,fearful,neutral,1,2,1
21_06_01_02_02,03-01-06-01-02-02-21.wav,21,male,6,fearful,neutral,1,2,2
21_06_02_01_01,03-01-06-02-01-01-21.wav,21,male,6,fearful,neutral,2,1,1
21_06_02_01_02,03-01-06-02-01-02-21.wav,21,male,6,fearful,neutral,2,1,2
21_06_02_02_01,03-01-06-02-02-01-21.wav,21,male,6,fearful,neutral,2,2,1
21_06_02_02_02,03-01-06-02-02-02-21.wav,21,male,6,fearful,neutral,2,2,2
21_07_01_01_01,03-01-07-01-01-01-21.wav,21,male,7,disgust,neutral,1,1,1
21_07_01_01_02,03-01-07-01-01-02-21.wav,21,male,7,disgust,neutral,1,1,2
21_07_01_02_01,03-01-07-01-02-01-21.wav,21,male,7,disgust,neutral,1,2,1
21_07_01_02_02,03-01-07-01-02-02-21.wav,21,male,7,disgust,neutral,1,2,2
21_07_02_01_01,03-01-07-02-01-01-21.wav,21,male,7,disgust,neutral,2,1,1
21_07_02_01_02,03-01-07-02-01-02-21.wav,21,male,7,disgust,neutral,2,1,2
21_07_02_02_01,03-01-07-02-02-01-21.wav,21,male,7,disgust,neutral,2,2,1
21_07_02_02_02,03-01-07-02-02-02-21.wav,21,male,7,disgust,neutral,2,2,2
21_08_01_01_01,03-01-08-01-01-01-21.wav,21,male,8,surprised,neutral,1,1,1
21_08_01_01_02,03-01-08-01-01-02-21.wav,21,male,8,surprised,neutral,1,1,2
21_08_01_02_01,03-01-08-01-02-01-21.wav,21,male,8,surprised,neutral,1,2,1
21_08_01_02_02,03-01-08-01-02-02-21.wav,21,male,8,surprised,neutral,1,2,2
21_08_02_01_01,03-01-08-02-01-01-21.wav,21,male,8,surprised,neutral,2,1,1
21_08_02_01_02,03-01-08-02-01-02-21.wav,21,male,8,surprised,neutral,2,1,2
21_08_02_02_01,03-01-08-02-02-01-21.wav,21,male,8,surprised,neutral,2,2,1
21_08_02_02_02,03-01-08-02-02-02-21.wav,21,male,8,surprised,neutral,2,2,2
22_01_01_01_01,03-01-01-01-01-01-22.wav,22,female,1,neutral,neutral,1,1,1
22_01_01_01_02,03-01-01-01-01-02-22.wav,22,female,1,neutral,neutral,1,1,2
22_01_01_02_01,03-01-01-01-02-01-22.wav,22,female,1,neutral,neutral,1,2,1
22_01_01_02_02,03-01-01-01-02-02-22.wav,22,female,1,neutral,neutral,1,2,2
22_02_01_01_01,03-01-02-01-01-01-22.wav,22,female,2,calm,neutral,1,1,1
22_02_01_01_02,03-01-02-01-01-02-22.wav,22,female,2,calm,neutral,1,1,2
22_02_01_02_01,03-01-02-01-02-01-22.wav,22,female,2,calm,neutral,1,2,1
22_02_01_02_02,03-01-02-01-02-02-22.wav,22,female,2,calm,neutral,1,2,2
22_02_02_01_01,03-01-02-02-01-01-22.wav,22,female,2,calm,neutral,2,1,1
22_02_02_01_02,03-01-02-02-01-02-22.wav,22,female,2,calm,neutral,2,1,2
22_02_02_02_01,03-01-02-02-02-01-22.wav,22,female,2,calm,neutral,2,2,1
22_02_02_02_02,03-01-02-02-02-02-22.wav,22,female,2,calm,neutral,2,2,2
22_03_01_01_01,03-01-03-01-01-01-22.wav,22,female,3,happy,happy,1,1,1
22_03_01_01_02,03-01-03-01-01-02-22.wav,22,female,3,happy,happy,1,1,2
22_03_01_02_01,03-01-03-01-02-01-22.wav,22,female,3,happy,happy,1,2,1
22_03_01_02_02,03-01-03-01-02-02-22.wav,22,female,3,happy,happy,1,2,2
22_03_02_01_01,03-01-03-02-01-01-22.wav,22,female,3,happy,happy,2,1,1
22_03_02_01_02,03-01-03-02-01-02-22.wav,22,female,3,happy,happy,2,1,2
22_03_02_02_01,03-01-03-02-02-01-22.wav,22,female,3,happy,happy,2,2,1
22_03_02_02_02,03-01-03-02-02-02-22.wav,22,female,3,happy,happy,2,2,2
22_04_01_01_01,03-01-04-01-01-01-22.wav,22,female,4,sad,sad,1,1,1
22_04_01_01_02,03-01-04-01-01-02-22.wav,22,female,4,sad,sad,1,1,2
22_04_01_02_01,03-01-04-01-02-01-22.wav,22,female,4,sad,sad,1,2,1
22_04_01_02_02,03-01-04-01-02-02-22.wav,22,female,4,sad,sad,1,2,2
22_04_02_01_01,03-01-04-02-01-01-22.wav,22,female,4,sad,sad,2,1,1
22_04_02_01_02,03-01-04-02-01-02-22.wav,22,female,4,sad,sad,2,1,2
22_04_02_02_01,03-01-04-02-02-01-22.wav,22,female,4,sad,sad,2,2,1
22_04_02_02_02,03-01-04-02-02-02-22.wav,22,female,4,sad,sad,2,2,2
22_05_01_01_01,03-01-05-01-01-01-22.wav,22,female,5,angry,angry,1,1,1
22_05_01_01_02,03-01-05-01-01-02-22.wav,22,female,5,angry,angry,1,1,2
22_05_01_02_01,03-01-05-01-02-01-22.wav,22,female,5,angry,angry,1,2,1
22_05_01_02_02,03-01-05-01-02-02-22.wav,22,female,5,angry,angry,1,2,2
22_05_02_01_01,03-01-05-02-01-01-22.wav,22,female,5,angry,angry,2,1,1
22_05_02_01_02,03-01-05-02-01-02-22.wav,22,female,5,angry,angry,2,1,2
22_05_02_02_01,03-01-05-02-02-01-22.wav,22,female,5,angry,angry,2,2,1
22_05_02_02_02,03-01-05-02-02-02-22.wav,22,female,5,angry,angry,2,2,2
22_06_01_01_01,03-01-06-01-01-01-22.wav,22,female,6,fearful,neutral,1,1,1
22_06_01_01_02,03-01-06-01-01-02-22.wav,22,female,6,fearful,neutral,1,1,2
22_06_01_02_01,03-01-06-01-02-01-22.wav,22,female,6,fearful,neutral,1,2,1
22_06_01_02_02,03-01-06-01-02-02-22.wav,22,female,6,fearful,neutral,1,2,2
22_06_02_01_01,03-01-06-02-01-01-22.wav,22,female,6,fearful,neutral,2,1,1
22_06_02_01_02,03-01-06-02-01-02-22.wav,22,female,6,fearful,neutral,2,1,2
22_06_02_02_01,03-01-06-02-02-01-22.wav,22,female,6,fearful,neutral,2,2,1
22_06_02_02_02,03-01-06-02-02-02-22.wav,22,female,6,fearful,neutral,2,2,2
22_07_01_01_01,03-01-07-01-01-01-22.wav,22,female,7,disgust,neutral,1,1,1
22_07_01_01_02,03-01-07-01-01-02-22.wav,22,female,7,disgust,neutral,1,1,2
22_07_01_02_01,03-01-07-01-02-01-22.wav,22,female,7,disgust,neutral,1,2,1
22_07_01_02_02,03-01-07-01-02-02-22.wav,22,female,7,disgust,neutral,1,2,2
22_07_02_01_01,03-01-07-02-01-01-22.wav,22,female,7,disgust,neutral,2,1,1
22_07_02_01_02,03-01-07-02-01-02-22.wav,22,female,7,disgust,neutral,2,1,2
22_07_02_02_01,03-01-07-02-02-01-22.wav,22,female,7,disgust,neutral,2,2,1
22_07_02_02_02,03-01-07-02-02-02-22.wav,22,female,7,disgust,neutral,2,2,2
22_08_01_01_01,03-01-08-01-01-01-22.wav,22,female,8,surprised,neutral,1,1,1
22_08_01_01_02,03-01-08-01-01-02-22.wav,22,female,8,surprised,neutral,1,1,2
22_08_01_02_01,03-01-08-01-02-01-22.wav,22,female,8,surprised,neutral,1,2,1
22_08_01_02_02,03-01-08-01-02-02-22.wav,22,female,8,surprised,neutral,1,2,2
22_08_02_01_01,03-01-08-02-01-01-22.wav,22,female,8,surprised,neutral,2,1,1
22_08_02_01_02,03-01-08-02-01-02-22.wav,22,female,8,surprised,neutral,2,1,2
22_08_02_02_01,03-01-08-02-02-01-22.wav,22,female,8,surprised,neutral,2,2,1
22_08_02_02_02,03-01-08-02-02-02-22.wav,22,female,8,surprised,neutral,2,2,2
23_01_01_01_01,03-01-01-01-01-01-23.wav,23,male,1,neutral,neutral,1,1,1
23_01_01_01_02,03-01-01-01-01-02-23.wav,23,male,1,neutral,neutral,1,1,2
23_01_01_02_01,03-01-01-01-02-01-23.wav,23,male,1,neutral,neutral,1,2,1
23_01_01_02_02,03-01-01-01-02-02-23.wav,23,male,1,neutral,neutral,1,2,2
23_02_01_01_01,03-01-02-01-01-01-23.wav,23,male,2,calm,neutral,1,1,1
23_02_01_01_02,03-01-02-01-01-02-23.wav,23,male,2,calm,neutral,1,1,2
23_02_01_02_01,03-01-02-01-02-01-23.wav,23,male,2,calm,neutral,1,2,1
23_02_01_02_02,03-01-02-01-02-02-23.wav,23,male,2,calm,neutral,1,2,2
23_02_02_01_01,03-01-02-02-01-01-23.wav,23,male,2,calm,neutral,2,1,1
23_02_02_01_02,03-01-02-02-01-02-23.wav,23,male,2,calm,neutral,2,1,2
23_02_02_02_01,03-01-02-02-02-01-23.wav,23,male,2,calm,neutral,2,2,1
23_02_02_02_02,03-01-02-02-02-02-23.wav,23,male,2,calm,neutral,2,2,2
23_03_01_01_01,03-01-03-01-01-01-23.wav,23,male,3,happy,happy,1,1,1
23_03_01_01_02,03-01-03-01-01-02-23.wav,23,male,3,happy,happy,1,1,2
23_03_01_02_01,03-01-03-01-02-01-23.wav,23,male,3,happy,happy,1,2,1
23_03_01_02_02,03-01-03-01-02-02-23.wav,23,male,3,happy,happy,1,2,2
23_03_02_01_01,03-01-03-02-01-01-23.wav,23,male,3,happy,happy,2,1,1
23_03_02_01_02,03-01-03-02-01-02-23.wav,23,male,3,happy,happy,2,1,2
23_03_02_02_01,03-01-03-02-02-01-23.wav,23,male,3,happy,happy,2,2,1
23_03_02_02_02,03-01-03-02-02-02-23.wav,23,male,3,happy,happy,2,2,2
23_04_01_01_01,03-01-04-01-01-01-23.wav,23,male,4,sad,sad,1,1,1
23_04_01_01_02,03-01-04-01-01-02-23.wav,23,male,4,sad,sad,1,1,2
23_04_01_02_01,03-01-04-01-02-01-23.wav,23,male,4,sad,sad,1,2,1
23_04_01_02_02,03-01-04-01-02-02-23.wav,23,male,4,sad,sad,1,2,2
23_04_02_01_01,03-01-04-02-01-01-23.wav,23,male,4,sad,sad,2,1,1
23_04_02_01_02,03-01-04-02-01-02-23.wav,23,male,4,sad,sad,2,1,2
23_04_02_02_01,03-01-04-02-02-01-23.wav,23,male,4,sad,sad,2,2,1
23_04_02_02_02,03-01-04-02-02-02-23.wav,23,male,4,sad,sad,2,2,2
23_05_01_01_01,03-01-05-01-01-01-23.wav,23,male,5,angry,angry,1,1,1
23_05_01_01_02,03-01-05-01-01-02-23.wav,23,male,5,angry,angry,1,1,2
23_05_01_02_01,03-01-05-01-02-01-23.wav,23,male,5,angry,angry,1,2,1
23_05_01_02_02,03-01-05-01-02-02-23.wav,23,male,5,angry,angry,1,2,2
23_05_02_01_01,03-01-05-02-01-01-23.wav,23,male,5,angry,angry,2,1,1
23_05_02_01_02,03-01-05-02-01-02-23.wav,23,male,5,angry,angry,2,1,2
23_05_02_02_01,03-01-05-02-02-01-23.wav,23,male,5,angry,angry,2,2,1
23_05_02_02_02,03-01-05-02-02-02-23.wav,23,male,5,angry,angry,2,2,2
23_06_01_01_01,03-01-06-01-01-01-23.wav,23,male,6,fearful,neutral,1,1,1
23_06_01_01_02,03-01-06-01-01-02-23.wav,23,male,6,fearful,neutral,1,1,2
23_06_01_02_01,03-01-06-01-02-01-23.wav,23,male,6,fearful,neutral,1,2,1
23_06_01_02_02,03-01-06-01-02-02-23.wav,23,male,6,fearful,neutral,1,2,2
23_06_02_01_01,03-01-06-02-01-01-23.wav,23,male,6,fearful,neutral,2,1,1
23_06_02_01_02,03-01-06-02-01-02-23.wav,23,male,6,fearful,neutral,2,1,2
23_06_02_02_01,03-01-06-02-02-01-23.wav,23,male,6,fearful,neutral,2,2,1
23_06_02_02_02,03-01-06-02-02-02-23.wav,23,male,6,fearful,neutral,2,2,2
23_07_01_01_01,03-01-07-01-01-01-23.wav,23,male,7,disgust,neutral,1,1,1
23_07_01_01_02,03-01-07-01-01-02-23.wav,23,male,7,disgust,neutral,1,1,2
23_07_01_02_01,03-01-07-01-02-01-23.wav,23,male,7,disgust,neutral,1,2,1
23_07_01_02_02,03-01-07-01-02-02-23.wav,23,male,7,disgust,neutral,1,2,2
23_07_02_01_01,03-01-07-02-01-01-23.wav,23,male,7,disgust,neutral,2,1,1
23_07_02_01_02,03-01-07-02-01-02-23.wav,23,male,7,disgust,neutral,2,1,2
23_07_02_02_01,03-01-07-02-02-01-23.wav,23,male,7,disgust,neutral,2,2,1
23_07_02_02_02,03-01-07-02-02-02-23.wav,23,male,7,disgust,neutral,2,2,2
23_08_01_01_01,03-01-08-01-01-01-23.wav,23,male,8,surprised,neutral,1,1,1
23_08_01_01_02,03-01-08-01-01-02-23.wav,23,male,8,surprised,neutral,1,1,2
23_08_01_02_01,03-01-08-01-02-01-23.wav,23,male,8,surprised,neutral,1,2,1
23_08_01_02_02,03-01-08-01-02-02-23.wav,23,male,8,surprised,neutral,1,2,2
23_08_02_01_01,03-01-08-02-01-01-23.wav,23,male,8,surprised,neutral,2,1,1
23_08_02_01_02,03-01-08-02-01-02-23.wav,23,male,8,surprised,neutral,2,1,2
23_08_02_02_01,03-01-08-02-02-01-23.wav,23,male,8,surprised,neutral,2,2,1
23_08_02_02_02,03-01-08-02-02-02-23.wav,23,male,8,surprised,neutral,2,2,2
24_01_01_01_01,03-01-01-01-01-01-24.wav,24,female,1,neutral,neutral,1,1,1
24_01_01_01_02,03-01-01-01-01-02-24.wav,24,female,1,neutral,neutral,1,1,2
24_01_01_02_01,03-01-01-01-02-01-24.wav,24,female,1,neutral,neutral,1,2,1
24_01_01_02_02,03-01-01-01-02-02-24.wav,24,female,1,neutral,neutral,1,2,2
24_02_01_01_01,03-01-02-01-01-01-24.wav,24,female,2,calm,neutral,1,1,1
24_02_01_01_02,03-01-02-01-01-02-24.wav,24,female,2,calm,neutral,1,1,2
24_02_01_02_01,03-01-02-01-02-01-24.wav,24,female,2,calm,neutral,1,2,1
24_02_01_02_02,03-01-02-01-02-02-24.wav,24,female,2,calm,neutral,1,2,2
24_02_02_01_01,03-01-02-02-01-01-24.wav,24,female,2,calm,neutral,2,1,1
24_02_02_01_02,03-01-02-02-01-02-24.wav,24,female,2,calm,neutral,2,1,2
24_02_02_02_01,03-01-02-02-02-01-24.wav,24,female,2,calm,neutral,2,2,1
24_02_02_02_02,03-01-02-02-02-02-24.wav,24,female,2,calm,neutral,2,2,2
24_03_01_01_01,03-01-03-01-01-01-24.wav,24,female,3,happy,happy,1,1,1
24_03_01_01_02,03-01-03-01-01-02-24.wav,24,female,3,happy,happy,1,1,2
24_03_01_02_01,03-01-03-01-02-01-24.wav,24,female,3,happy,happy,1,2,1
24_03_01_02_02,03-01-03-01-02-02-24.wav,24,female,3,happy,happy,1,2,2
24_03_02_01_01,03-01-03-02-01-01-24.wav,24,female,3,happy,happy,2,1,1
24_03_02_01_02,03-01-03-02-01-02-24.wav,24,female,3,happy,happy,2,1,2
24_03_02_02_01,03-01-03-02-02-01-24.wav,24,female,3,happy,happy,2,2,1
24_03_02_02_02,03-01-03-02-02-02-24.wav,24,female,3,happy,happy,2,2,2
24_04_01_01_01,03-01-04-01-01-01-24.wav,24,female,4,sad,sad,1,1,1
24_04_01_01_02,03-01-04-01-01-02-24.wav,24,female,4,sad,sad,1,1,2
24_04_01_02_01,03-01-04-01-02-01-24.wav,24,female,4,sad,sad,1,2,1
24_04_01_02_02,03-01-04-01-02-02-24.wav,24,female,4,sad,sad,1,2,2
24_04_02_01_01,03-01-04-02-01-01-24.wav,24,female,4,sad,sad,2,1,1
24_04_02_01_02,03-01-04-02-01-02-24.wav,24,female,4,sad,sad,2,1,2
24_04_02_02_01,03-01-04-02-02-01-24.wav,24,female,4,sad,sad,2,2,1
24_04_02_02_02,03-01-04-02-02-02-24.wav,24,female,4,sad,sad,2,2,2
24_05_01_01_01,03-01-05-01-01-01-24.wav,24,female,5,angry,angry,1,1,1
24_05_01_01_02,03-01-05-01-01-02-24.wav,24,female,5,angry,angry,1,1,2
24_05_01_02_01,03-01-05-01-02-01-24.wav,24,female,5,angry,angry,1,2,1
24_05_01_02_02,03-01-05-01-02-02-24.wav,24,female,5,angry,angry,1,2,2
24_05_02_01_01,03-01-05-02-01-01-24.wav,24,female,5,angry,angry,2,1,1
24_05_02_01_02,03-01-05-02-01-02-24.wav,24,female,5,angry,angry,2,1,2
24_05_02_02_01,03-01-05-02-02-01-24.wav,24,female,5,angry,angry,2,2,1
24_05_02_02_02,03-01-05-02-02-02-24.wav,24,female,5,angry,angry,2,2,2
24_06_01_01_01,03-01-06-01-01-01-24.wav,24,female,6,fearful,neutral,1,1,1
24_06_01_01_02,03-01-06-01-01-02-24.wav,24,female,6,fearful,neutral,1,1,2
24_06_01_02_01,03-01-06-01-02-01-24.wav,24,female,6,fearful,neutral,1,2,1
24_06_01_02_02,03-01-06-01-02-02-24.wav,24,female,6,fearful,neutral,1,2,2
24_06_02_01_01,03-01-06-02-01-01-24.wav,24,female,6,fearful,neutral,2,1,1
24_06_02_01_02,03-01-06-02-01-02-24.wav,24,female,6,fearful,neutral,2,1,2
24_06_02_02_01,03-01-06-02-02-01-24.wav,24,female,6,fearful,neutral,2,2,1
24_06_02_02_02,03-01-06-02-02-02-24.wav,24,female,6,fearful,neutral,2,2,2
24_07_01_01_01,03-01-07-01-01-01-24.wav,24,female,7,disgust,neutral,1,1,1
24_07_01_01_02,03-01-07-01-01-02-24.wav,24,female,7,disgust,neutral,1,1,2
24_07_01_02_01,03-01-07-01-02-01-24.wav,24,female,7,disgust,neutral,1,2,1
24_07_01_02_02,03-01-07-01-02-02-24.wav,24,female,7,disgust,neutral,1,2,2
24_07_02_01_01,03-01-07-02-01-01-24.wav,24,female,7,disgust,neutral,2,1,1
24_07_02_01_02,03-01-07-02-01-02-24.wav,24,female,7,disgust,neutral,2,1,2
24_07_02_02_01,03-01-07-02-02-01-24.wav,24,female,7,disgust,neutral,2,2,1
24_07_02_02_02,03-01-07-02-02-02-24.wav,24,female,7,disgust,neutral,2,2,2
24_08_01_01_01,03-01-08-01-01-01-24.wav,24,female,8,surprised,neutral,1,1,1
24_08_01_01_02,03-01-08-01-01-02-24.wav,24,female,8,surprised,neutral,1,1,2
24_08_01_02_01,03-01-08-01-02-01-24.wav,24,female,8,surprised,neutral,1,2,1
24_08_01_02_02,03-01-08-01-02-02-24.wav,24,female,8,surprised,neutral,1,2,2
24_08_02_01_01,03-01-08-02-01-01-24.wav,24,female,8,surprised,neutral,2,1,1
24_08_02_01_02,03-01-08-02-01-02-24.wav,24,female,8,surprised,neutral,2,1,2
24_08_02_02_01,03-01-08-02-02-01-24.wav,24,female,8,surprised,neutral,2,2,1
24_08_02_02_02,03-01-08-02-02-02-24.wav,24,female,8,surprised,neutral,2,2,2
